0.8717,1.2825,-0.3397,0.1562,-0.5865
0.1496,-0.2319,-0.6289,0.4995,0.0069
-1.9406,-0.8758,-0.0910,-0.1006,1.1399
-0.7592,-0.3165,1.6070,-0.1779,0.4868
-0.8900,0.1067,-1.0920,0.9181,0.3706
1.7720,-0.5757,-0.7390,0.3697,-0.0580
1.3231,-0.3851,0.2925,-0.6388,-2.1319
0.3213,0.3761,0.3076,-0.5762,0.0623
-0.1394,0.2058,-0.2832,0.2706,0.8956
-2.3074,0.1007,-0.3903,0.7224,0.3394
-0.3579,0.0194,0.6446,-0.1521,0.5767
1.3941,-0.7439,-0.5131,0.0707,-0.2821
0.5926,0.1228,0.5508,-0.7423,-0.5661
0.0467,0.0813,0.6216,0.3855,-0.2227
-0.3246,0.0184,-0.2809,1.5571,-0.0748
1.0159,0.4747,2.0486,0.8506,0.8231
-0.5346,0.4198,-0.5084,0.6133,-0.6528
-1.7190,0.5237,-0.9808,1.1331,-1.9788
0.0894,1.1030,-1.7042,0.8664,-2.2546
-0.1000,-0.2594,-0.9690,0.9698,-1.3463
0.0199,-0.4611,-0.4574,1.7569,-0.1965
-1.6780,-0.2090,0.1321,0.3423,0.1235
-0.9638,-0.1660,-0.2675,0.1885,1.3066
-0.8170,-0.1589,-0.6070,0.1854,-0.6808
1.7422,0.3529,0.1401,-1.7439,0.4164
1.1320,-0.9107,0.6440,-0.9259,-0.7295
0.2946,0.2898,1.6060,-0.0832,0.7744
1.2273,-0.0761,0.6296,-1.1189,1.1561
0.6208,-0.6803,0.2424,1.3342,-0.9731
-1.1439,-0.0050,1.9669,-0.4146,0.2482
-0.0725,1.2998,0.1944,-0.3744,-0.2201
-1.5588,-0.6169,-0.5884,-0.4923,0.9011
-0.1257,0.4637,1.2534,-0.5082,-0.0858
0.0283,0.5539,0.3272,-0.3944,-1.9309
0.4893,0.0433,-1.7810,-1.0703,-0.6180
-0.8412,-0.5062,-1.2002,-0.5264,-0.5311
-0.7390,0.9551,0.3189,-0.2485,-0.2349
0.6582,-0.1988,-0.4103,-1.2755,-1.3703
0.8885,-0.6530,-0.3066,-0.7067,-0.2187
-0.2123,-0.8705,-0.7610,-0.6093,-0.3552
-0.9606,-0.2453,-0.3733,0.3660,0.7264
-0.0343,-0.9468,0.2921,0.0057,0.3754
0.2788,0.2123,-0.6218,1.0310,-0.9547
-0.0884,-0.8315,-0.8037,2.5323,-0.4250
0.2544,-0.8878,-0.1607,0.6299,1.0367
-1.1263,1.5012,0.0679,1.5080,0.7166
-0.3117,-0.1699,-0.2024,1.2124,-0.8336
0.9046,-0.7117,-1.2245,0.8635,-0.0292
-1.3105,-0.1300,-0.6370,-0.9903,0.3236
-1.4200,0.0379,-0.7981,0.0340,-1.2447
0.0926,-0.2737,0.8945,0.5774,0.9317
1.7821,0.6121,0.3493,-0.2236,-0.0675
-0.4839,0.0125,-1.4346,-0.0273,-2.2727
-0.2383,0.2438,-1.1166,1.0787,0.0419
-0.7253,0.7044,0.0934,-0.4280,-1.3001
-0.2405,-0.0741,-1.8378,0.7412,-0.2279
-0.0922,0.0587,1.1316,-0.4472,0.9128
0.5416,0.0932,1.1659,-0.2332,-0.3472
-1.0315,-1.2890,0.3203,1.1785,1.8026
1.1214,0.2579,1.9865,1.2114,1.5281
-0.3696,0.5389,-0.4574,0.6834,-1.1578
0.5484,0.2374,-0.6335,1.1364,1.2611
-0.0011,-1.3645,0.3714,2.0951,-1.2734
-1.8647,0.0785,-0.1735,0.2371,-0.0876
-0.4471,-1.1485,1.1587,0.9032,0.0155
-0.7376,0.6579,0.7299,1.1460,1.2860
0.2396,-0.1649,0.4649,-0.4764,0.3330
1.7121,-1.3325,-0.4110,-1.3367,-0.1782
0.9243,-0.4232,1.8971,0.9986,0.1850
0.9311,0.9052,-0.3262,-0.0016,-0.8314
-0.6890,-0.1074,-2.1573,0.3345,-1.5549
-0.8009,0.9764,0.0651,0.5291,-2.3035
-1.1282,0.4607,-0.5448,-0.3151,-1.0289
0.2988,-0.1534,0.2725,-0.2111,0.6095
-0.0580,0.3973,1.6608,-0.2815,1.0994
0.9028,0.2432,0.4785,0.5231,0.8685
0.4125,-1.4021,-1.1785,1.3043,-0.6694
0.0639,0.1988,0.1595,0.1256,0.4641
-0.7752,-0.1959,0.1256,0.2088,-1.8410
-0.8880,0.3342,-0.8226,1.4498,-0.0296
1.1882,-1.8764,0.0512,0.7209,0.5303
-0.2453,0.7906,-0.1382,0.2851,-1.0694
0.6436,0.4715,-0.3569,0.7611,0.9066
0.7658,-0.3941,1.2810,-0.4357,0.8595
-0.8157,-0.0365,1.5718,-0.8789,0.6724
-0.9073,0.7240,-1.2403,0.5320,-1.6843
0.0357,-0.0532,-1.9057,0.6928,0.1291
1.3354,0.7463,-1.0058,-0.5249,-1.5745
-1.2597,1.2631,-0.7720,-0.0235,0.4340
-0.4468,-0.3959,-0.0600,-0.5029,0.3968
-0.4606,-0.1475,0.4158,0.8648,-0.3590
-0.1610,-0.4008,1.2644,1.5352,0.5042
0.7915,-0.4562,-0.0754,-0.1770,-0.9096
-0.0446,-1.7638,-1.2283,-0.7361,-0.5795
-0.2437,0.6739,2.9177,0.3927,0.8112
-0.5381,-0.0233,0.9879,-0.1168,0.0560
0.4160,0.6503,-0.5935,-0.5670,0.7612
-0.8680,-1.0487,-1.0831,-0.8776,-1.7539
-0.3050,-0.1551,-0.6158,-0.6759,-0.0828
0.3753,0.3472,-0.2089,-0.4751,0.8513
1.0202,1.2640,1.3251,-0.3305,0.9671
-0.6729,-1.3422,1.4052,-0.0289,0.2816
-0.5909,-0.1961,1.3659,-0.1272,-0.3152
0.2907,-0.5598,-0.2173,0.7366,-0.0976
0.4368,-0.3240,-1.3741,-0.8984,-0.8134
0.4446,1.8148,-0.7454,-0.8181,0.7145
-1.0864,0.1599,0.5649,0.2772,0.9094
-0.4594,0.0827,2.0031,-0.1923,0.2699
0.3425,-0.4568,0.1569,1.3478,-0.7056
0.6445,-0.9106,-1.3788,-0.0656,-1.1544
-0.0443,0.9694,-0.8202,0.6983,-0.9595
-0.6970,-0.6888,-0.3662,1.0441,0.8423
-0.3339,1.3663,-0.9403,-0.1538,0.1394
-0.1639,-1.2595,-0.4461,0.7615,-0.3880
0.5766,-1.2209,0.6504,-0.3748,0.7358
0.4342,1.4505,-0.5229,0.6635,0.8370
-1.2093,0.4933,0.7386,-1.4972,-1.1337
0.5507,-0.3206,0.4061,-1.2947,1.0757
-0.5444,-0.1916,0.0560,-0.0600,0.8939
0.7881,0.6064,0.2588,-0.0072,-1.3294
0.4008,1.2378,-1.0891,-0.2199,-0.4161
-0.1354,-0.1333,-0.9635,0.4723,0.0526
-1.3386,0.5337,0.9041,0.9435,0.3608
-1.0826,1.1679,-0.7899,0.3325,0.0894
0.1659,0.2070,-1.4098,0.1725,0.5256
-0.7652,0.0317,-0.2574,-0.1948,-1.0760
-1.2992,0.9350,0.4920,-0.2513,0.1083
-0.2961,-0.7311,-0.4270,1.1967,0.7369
0.1795,-1.5317,-0.4864,0.1036,-1.1871
0.2812,0.4257,0.8923,0.2545,1.1223
-0.1461,0.0321,-0.2356,-0.0439,0.5572
0.9283,-0.0201,-0.3028,-1.0107,0.0854
-1.1682,0.2246,-0.8973,0.0063,-0.2001
-0.2373,0.2867,-0.2313,0.4032,0.1786
0.5781,0.8297,0.8584,0.4124,1.4301
0.7084,-0.8794,0.2784,-0.6737,0.0796
0.6946,0.4169,0.5804,-0.2007,0.7409
0.5626,-0.9600,0.9745,-0.3838,1.2354
0.6648,-0.9721,0.5754,-1.2705,-0.6960
0.7674,1.1254,0.1280,-0.4448,-0.4644
0.5456,-0.0048,-0.2934,0.7457,-0.2288
-0.8315,-0.1746,-0.3047,0.3427,-0.5051
-1.4677,0.7814,-0.2731,0.8667,0.5626
0.0041,0.2356,0.4671,-0.1815,-1.1490
-1.8563,-0.3594,-0.8813,0.4037,-0.4194
0.7413,0.4450,-1.0875,0.3486,1.0819
0.3065,0.8146,0.1730,0.1189,-0.7399
-0.5813,0.4692,-0.3879,0.6422,0.1468
0.5410,-0.6163,0.9436,1.1062,-0.5360
-0.5100,-1.4569,-0.1235,-0.6507,0.4479
0.3904,-0.9525,0.7110,-1.2221,1.2041
0.7817,-0.8833,1.2161,0.5776,2.7230
0.1811,-1.4876,1.5537,-0.2021,0.2622
-0.0229,-1.0565,-0.7927,-1.1681,-0.1519
0.8967,-1.4749,0.0244,-0.5298,0.3667
-0.0029,0.8517,0.6273,-0.7887,-1.0345
1.1434,0.7216,-0.7224,0.9596,0.2199
1.5899,-1.0804,-0.3135,0.5085,-0.5570
-2.5912,1.4898,-1.6094,-1.1809,-1.1720
0.8035,-1.1755,1.4875,0.6272,-0.0925
0.3675,0.3932,0.0248,1.1089,0.6800
0.5605,1.8074,-1.7435,-1.6537,-0.1824
-0.2708,0.0541,0.2266,-0.6744,1.7644
-0.1551,0.3519,0.2311,0.1289,0.1866
-0.3143,1.3963,-0.0846,-0.8344,0.3445
-0.0961,0.5429,0.3789,1.6837,-1.8727
0.3931,0.5952,-0.1523,0.7434,-0.1525
-0.1781,-0.1734,-1.3647,-0.5322,0.0321
0.1239,-0.8883,1.0049,-1.1011,0.6238
-0.4689,-0.0640,0.6120,0.3006,2.5821
-1.0530,0.1196,-0.7023,-1.0127,0.0213
-1.1742,-0.6386,-0.2316,1.8332,-2.4833
-1.1161,0.7982,-1.3534,0.6436,-0.3571
1.2919,-1.3404,0.3435,-0.6600,2.7315
-0.7042,-0.2293,1.8468,0.6973,-1.2204
-0.4535,1.8213,-0.0573,-0.2626,0.1036
1.0749,-0.3994,0.3961,0.3119,-0.1501
0.4128,0.5468,0.3491,-0.8244,-1.0075
1.7074,-0.0483,-0.7896,1.1661,0.7103
0.4704,-1.0704,-0.3408,0.8526,-0.1917
-0.0161,1.1113,0.1389,-1.1934,-1.2627
1.2991,0.1144,1.6413,1.6671,-0.1845
-0.7806,-0.5852,-1.7354,-0.5700,-0.9097
0.4452,0.8238,-0.5816,0.8914,0.0176
0.2459,-2.2245,1.7103,0.4478,0.5835
-1.7450,-1.4457,-2.9160,-0.2363,0.6028
-1.2733,0.5111,-0.4255,0.4163,-1.0919
-1.4142,-1.9687,-0.7098,-0.5551,-1.3891
0.4403,-0.1608,-0.8798,-0.2112,0.5202
0.0833,-1.3702,2.1180,0.2127,0.4507
-0.7030,-0.7736,-0.0331,0.4722,0.2300
-0.1063,1.4911,-0.3047,0.2378,0.2014
-0.5196,-0.5249,-0.9461,-0.7772,1.1120
-0.2845,0.3162,1.4378,0.4698,-0.0341
-0.4547,0.5109,1.7762,-0.9457,1.8232
1.3890,0.5284,0.7549,-1.2997,-0.1185
0.0920,1.1007,-0.2130,-0.1137,-1.5798
1.5523,-1.2473,-0.5184,0.0867,-0.3579
0.8772,0.2416,0.9460,0.3225,0.6083
-0.1163,-0.7607,-0.6642,-0.7153,-0.7476
0.3470,-0.0443,0.4143,-1.0169,-0.7273
0.0248,1.6033,-0.9442,0.0875,-0.5913
0.8357,-0.1033,-0.1964,1.2105,-0.8064
0.2834,1.2886,0.3417,-1.1252,-0.9861
-0.1053,1.1236,0.5569,1.2023,-1.1709
0.6256,-0.8588,1.0315,-2.0398,-0.0222
-0.6287,-0.4794,0.3898,-0.7849,-0.2541
-2.0708,0.0883,-0.5034,0.5604,-1.4848
1.0869,-0.4907,-1.4064,-0.9823,1.6620
0.9457,-1.7570,-0.7444,-0.0362,-0.0593
0.2944,-0.5616,0.8546,-0.9742,-2.6144
0.5063,0.1285,0.5817,1.3169,-0.0025
2.2978,-2.2650,0.4991,-0.9650,-1.3714
-2.9479,0.3922,-1.2865,1.2761,-2.1336
1.1396,0.1359,0.9597,0.4317,0.9653
0.1899,-0.6898,-0.4486,-0.5902,0.2535
0.1670,0.8726,0.0208,-0.6699,-0.1452
-1.6982,-0.7405,1.0763,-0.4182,0.0089
0.5884,-1.5379,-0.3438,-0.3873,1.9223
-0.2517,0.1921,-1.6246,0.4938,-1.0624
-0.3812,-0.1570,0.8429,-1.0283,1.1808
0.3401,-0.5296,0.7522,1.3857,0.1319
1.3671,-0.2356,-0.6551,-1.6626,-0.3562
0.4317,0.7891,0.7862,-0.3734,0.3929
-0.3647,-0.3753,1.0216,1.4011,-2.1909
0.0500,0.5209,-0.2869,-1.4458,0.7664
-0.4453,-1.8785,-0.6115,0.2105,-0.6498
0.2119,0.3833,0.7766,0.8078,-0.5334
0.1866,0.7607,-0.0958,0.2233,0.0796
0.4518,-1.0924,-0.3989,-0.6736,0.0949
-0.0121,0.2557,1.5721,1.0175,-1.4527
0.7645,-1.2971,-0.1727,-1.4522,-0.0769
-0.5108,0.7663,-1.3735,0.2425,-1.8311
-1.4718,-0.2191,1.9646,0.5941,0.2340
0.8472,-1.6282,-1.1544,-1.8459,-0.4951
0.2638,0.3023,-0.9402,1.4314,-1.9528
-0.2883,-0.2418,2.0836,-1.8446,0.2093
1.0620,-2.2468,0.5355,3.4819,-0.0985
-1.8289,0.2161,-0.4085,-1.0091,-1.4440
-0.8941,0.6412,-1.2941,1.1842,-0.7706
0.0087,-1.5981,1.2245,-0.9902,1.0400
0.8593,0.2549,-0.2747,-0.8576,0.8686
-0.0470,0.2878,0.2071,1.2339,0.1905
-0.9510,-0.7474,1.4987,-1.6504,0.8045
0.8753,0.9001,-0.0220,0.4861,0.3024
-0.3243,0.5399,1.1295,-0.2290,-0.7955
-0.5533,-0.0303,-0.0449,0.2553,-0.3841
-1.0735,-0.8236,-0.5556,0.2003,0.1945
-1.3979,0.6750,-1.7165,-0.5682,-0.2242
-0.4749,1.1426,0.1380,0.2393,2.4271
1.2528,-1.5673,0.7662,0.2256,1.4079
0.2560,-0.3550,0.9671,-0.0591,0.6370
0.5852,-0.9148,0.7745,0.2285,1.3177
-1.4489,-0.9658,0.9708,-0.8061,-1.8138
-0.8122,0.2008,-1.8575,0.0126,0.3935
0.8214,-0.0318,-0.8140,-0.3850,-0.7389
-0.8890,-0.6135,0.1725,0.7753,0.2992
0.0122,0.2598,-0.1508,1.3324,2.1195
-0.5997,0.4052,0.4488,-0.3102,0.3685
-0.3369,0.5163,0.9092,-0.5287,0.1438
1.7178,-2.2259,1.1890,0.3801,1.5574
-0.5731,-0.0961,0.6156,-0.0877,-0.6474
-0.2025,-0.0822,-0.8504,-0.3425,-0.8598
-0.7960,-0.4881,0.2603,0.7776,-0.8983
-0.1699,0.1716,-1.4987,-1.5062,0.1175
0.8722,-0.5934,0.2846,-0.3488,0.2095
-1.8136,1.0509,1.2729,1.4268,-1.0512
-0.0895,1.0688,-0.2996,-0.4432,1.5104
0.7916,0.0463,1.7314,-0.8858,-0.1381
-1.6372,1.9597,0.1202,0.0014,-2.0802
-0.7578,-0.4644,-0.7532,0.8712,2.4209
-0.0949,0.7077,-0.8435,-0.1061,1.1693
-1.1714,2.4174,-0.2590,0.4070,-0.3533
-0.1973,-0.9865,-0.4400,-0.5588,1.1899
1.2392,-0.4743,-0.1054,1.0296,0.7605
0.3396,0.3641,0.1733,-2.4923,0.8157
-0.4247,0.0021,0.3498,-1.1947,-0.1042
0.1375,0.6026,-0.2159,1.0803,-0.0771
1.0126,0.3851,-2.1096,-1.4438,0.4627
0.8098,0.5955,-1.1075,0.9974,-1.4562
0.5659,0.6786,1.1170,0.9334,-0.5038
0.6381,-0.1382,-0.7805,-1.9296,0.6420
1.4944,1.7253,0.9476,-0.4845,-0.0964
-0.5591,0.7786,-0.6894,-0.5052,0.6277
-1.2584,1.4206,-1.3277,-0.5250,0.5018
0.3161,0.7938,-0.6851,-0.0629,0.2736
0.6303,0.1457,-0.9373,-0.8243,1.0492
0.8964,0.4888,1.3634,0.3498,-0.7103
0.2453,-0.3273,0.3417,0.1937,0.3720
-0.7693,0.1076,0.2585,-1.1169,-0.1449
0.2117,1.0632,-0.8791,0.2143,-0.6757
0.5481,0.0445,-0.6028,0.4457,0.1377
-0.6240,-0.3156,0.2194,0.4593,0.9106
0.0870,1.0202,-0.3687,-1.4227,1.1847
0.9399,1.5097,-0.9198,-0.0340,0.7290
-0.3916,1.0636,-0.2803,-1.1593,0.2237
0.7586,-0.2181,1.3537,0.7189,0.7761
-1.4275,0.9644,-0.3438,0.3654,-0.0548
0.6408,0.7900,0.0434,-0.3845,0.2652
1.0102,-1.3902,-0.0963,0.5033,-0.9771
-0.5870,0.7008,-0.7664,1.0729,0.3958
1.4264,-1.0699,1.1740,-1.5667,1.4017
0.0915,0.7148,1.0076,0.6428,0.1888
-0.2825,0.2905,0.0622,-0.5993,0.1980
0.3219,-1.4975,-0.2476,-0.2747,-0.2136
-0.3226,1.3982,-0.5064,0.3064,0.0634
1.5683,0.0019,0.2527,0.8591,0.9842
0.9468,-2.0171,-0.9475,0.3934,0.0567
-0.0046,2.5175,1.6743,0.1572,-0.9642
-0.0093,-0.5056,-0.0629,-0.0494,0.6845
-0.2561,-1.4784,-0.5903,-0.0750,-1.9600
-1.4150,1.9814,0.2935,-1.6301,-0.0332
0.7428,-1.3491,0.2786,2.4377,0.8532
0.8969,0.6775,0.2288,-0.4766,0.5706
-1.5023,1.3170,-0.7239,0.3008,0.1378
0.1582,-1.1006,0.3287,-0.1008,-0.6211
-1.7652,0.1021,-1.3176,-1.3726,0.2763
0.3694,1.1200,-0.5385,-0.4129,1.4382
-0.5824,-1.4452,0.4447,1.6492,1.6088
-1.2885,0.3360,-1.2678,-0.3679,-0.1786
0.4011,0.4148,1.1822,-0.0889,-0.1319
1.1573,-0.0070,-0.0309,-0.1577,-0.3064
0.8447,0.2523,-0.0740,-0.0046,1.1248
0.5355,1.2947,-0.8845,0.3368,0.2905
0.0639,0.5347,0.2033,-1.0840,0.2327
1.6590,0.8166,-0.6491,1.1903,-0.6870
1.8484,-0.1271,0.2143,-0.5799,1.1485
-0.1227,0.9573,-0.0048,0.9984,-0.2515
0.9675,-0.1880,-0.5762,-0.5032,-0.7584
-0.1266,1.6768,-0.1940,-0.8281,-1.0830
0.1554,0.0555,0.0528,-0.3786,0.9290
-0.0338,-0.4983,1.0950,0.3578,-1.1749
-0.6895,1.2201,-1.8877,-0.7317,-1.2889
0.1500,0.9522,1.2127,2.3196,-1.5203
0.1750,-1.4004,0.0935,-1.7253,-0.3026
0.3618,-1.1197,-0.9058,1.1935,-0.9127
0.0360,-0.4110,0.4796,-0.7875,-0.9308
0.2054,-0.5083,-0.1630,-0.4735,1.2434
-0.5346,-0.3967,0.3479,0.7411,0.1798
-1.5438,-1.3422,1.3999,0.6299,-0.1798
1.1452,-0.0713,0.1921,0.3701,0.8672
-0.6312,-1.3342,-1.4417,-1.0010,-0.2272
-1.0279,0.1851,-0.5793,-0.5046,-0.6035
-0.4578,-1.0000,-0.0550,0.0134,1.5224
0.9411,0.0166,0.6272,0.1313,1.7694
0.0312,0.8552,1.3690,-0.0233,0.7080
-0.3200,-1.0727,-0.9457,0.4985,0.8874
0.7186,0.0062,0.3598,0.4653,1.1507
-1.9775,1.4489,-0.0295,-0.4177,-0.9142
0.9227,-1.3675,-0.3386,0.6988,0.1005
-1.2031,-0.1510,0.6665,0.4806,0.8519
-0.0050,1.5907,-0.4136,-2.0980,0.6776
-0.2979,0.1243,1.0279,1.6395,1.0224
-0.9422,-0.0790,0.4677,-1.8186,-0.6463
0.6378,0.8632,-1.1761,0.1843,1.6112
-0.1754,-1.6018,-0.2347,0.6238,-0.1233
-0.5996,-1.6419,2.3642,0.3835,-0.6270
0.0693,-1.3003,-1.1762,-2.4313,-1.1346
-1.6164,1.5940,-0.5670,-0.3218,-0.6640
-1.0239,-1.2546,-0.9578,-0.0694,-0.9417
1.2984,-0.6867,-0.9451,-1.6654,0.2901
-1.0117,0.3276,-0.1643,0.8302,-0.2420
-1.0320,-0.9923,1.6900,0.0754,1.0219
1.9282,0.8872,0.2909,0.1791,-0.5628
0.1226,-0.2006,1.0705,-1.8353,0.1046
0.1917,0.4244,0.2964,0.0560,0.5830
0.4523,0.9166,0.3838,-0.0306,0.5659
-0.1899,0.3670,-1.0896,0.0744,0.0055
-0.7549,0.0849,1.5014,1.0330,-0.2784
0.5924,0.0674,-0.5171,-0.9425,0.4951
-2.0287,1.6775,1.2695,-1.2482,0.5093
0.9178,-0.3676,0.9165,2.8885,0.7946
-0.6162,-0.3262,-0.0632,-1.8806,0.6428
-0.0783,0.7768,0.4398,2.1711,0.5155
0.6100,1.2285,-1.5909,-0.3651,0.0455
-0.4751,0.7851,0.8174,1.4835,-0.1381
-0.2679,0.7608,-0.4520,-0.1606,-0.8287
0.2684,0.4318,0.0078,0.9542,-1.3389
-0.2854,-0.0337,-1.4234,-2.3460,-1.1548
-0.2169,0.0959,-1.2287,0.2938,0.6737
1.2575,0.3789,-0.6254,-0.9330,0.3680
0.4602,0.0715,1.8158,1.0462,1.8937
-0.4507,1.1040,-0.3436,-1.0011,0.8303
0.1222,-1.0687,0.2729,1.6612,1.2621
-0.4426,0.2221,-0.9574,0.5756,0.6758
-0.6185,0.4017,0.1235,0.3371,1.0218
0.4385,1.3921,-0.1169,-0.4501,-0.9168
-0.3375,-1.0218,-0.1704,1.3312,0.7561
1.0036,-1.2381,-1.2593,-0.5757,-0.6227
-1.2566,-0.6676,-0.2811,-0.2693,-1.4919
-0.1100,-0.4685,-0.1236,-1.1836,-0.1178
-1.3565,-0.5617,-0.3380,-0.5707,-1.3373
-0.7587,-2.2888,-0.9533,-0.2082,-0.3756
-0.3685,1.9185,-0.3962,-0.4313,0.8889
0.0477,1.4568,-0.6579,0.7195,-1.1529
0.9574,-0.5697,-0.2015,-0.7394,-0.8359
0.3600,0.2350,-0.2503,-0.0278,0.0305
0.8203,0.1248,0.1992,2.0079,1.3282
-0.1171,0.3670,0.5189,0.2886,0.2207
-0.2223,-0.3975,-0.1360,0.8544,-0.5609
1.1458,-0.4202,-0.8937,0.5308,0.4559
-0.6966,-0.0543,0.0764,-0.7095,0.1221
0.7326,-0.4600,0.0934,-0.3449,-0.7513
0.3584,0.3675,-0.1006,-1.4719,1.2231
-1.2088,1.3089,-0.9893,0.7089,-1.9115
1.9109,-2.5708,-2.9844,0.0215,-1.9141
1.0133,-0.6939,-2.4106,-1.8323,-0.7788
0.7536,-0.2888,-0.6573,0.0750,-1.6039
0.7089,-1.4308,-0.3025,-2.6149,0.1756
1.0767,0.5943,0.7264,1.4434,1.7794
-1.6564,1.3026,-0.2747,0.5224,-0.7639
-0.9641,1.3549,-0.8095,-0.0410,-0.1432
-0.3118,0.4453,-1.4413,-0.1550,-0.2976
-1.0982,-0.7222,-0.0922,2.5936,-0.1312
-0.4728,-0.1635,0.2043,-0.3570,0.1705
-0.5768,-1.2779,-0.5368,0.5381,0.4523
-0.1674,0.1449,-1.2171,-0.7244,0.8982
-0.2798,0.6106,1.8621,-0.2329,0.5423
-0.9768,0.2156,0.3467,0.2389,-1.1342
-0.1768,-0.4879,-0.9102,0.5500,-0.3822
0.2323,0.3636,-1.1139,-0.6795,-0.7444
-0.6669,-1.2391,-0.9030,0.6813,-1.2799
1.4060,-0.1931,0.7498,-1.1529,-0.8608
-1.2540,-0.3654,-0.9375,0.1110,0.3344
-0.2366,-1.3565,0.6274,-0.2082,-0.0184
0.1525,-0.3018,0.3743,0.4172,0.8831
-0.7573,-0.1031,1.3088,0.1672,0.7781
0.6156,-0.5805,0.1300,-0.0859,-1.1285
-0.3346,-1.1085,-0.4149,-0.1119,-0.4769
-0.6354,-0.1942,-1.0016,-0.7163,-1.6637
-1.9023,0.5238,-0.8037,-0.0519,-1.9219
0.6820,-0.5608,0.3991,0.6686,1.2721
-0.7388,1.0356,0.1920,-1.3404,1.1370
-0.2620,-0.5248,1.4014,3.8283,1.2525
0.0724,-0.0126,0.5419,-0.1540,1.3356
-0.8182,0.6189,0.5986,1.4238,-0.4628
-0.4116,-0.7413,-1.1718,-0.9675,0.2177
-0.4916,1.1076,0.1752,0.8559,0.1037
-0.5614,0.8394,-1.5550,-0.1806,-0.2483
0.4509,-0.0511,0.8445,-0.5432,-0.0195
0.4274,0.3256,-0.0961,0.1265,1.5292
-0.5161,0.4354,2.6711,0.5974,1.1176
0.0846,0.4852,0.0370,1.4757,-1.0730
1.9422,0.9587,-0.1989,-1.4595,-0.6708
0.8353,0.5320,-0.6728,0.0854,-1.2325
1.1416,-0.4247,0.3517,-1.1297,-0.8224
-0.0236,0.6070,-0.3204,-0.9008,0.2832
-0.6982,0.0108,0.0713,0.2162,0.1192
-0.2382,-0.0815,0.5337,0.6776,-0.2864
1.1018,-0.8091,0.1785,-0.3774,0.2151
0.7738,1.3075,0.6950,-0.2340,0.8392
-1.2216,-0.2602,-0.8055,0.3112,-0.4323
-0.1838,-0.1743,-1.3480,-0.2427,0.8171
-0.0149,0.4104,-0.6731,0.9353,0.7285
1.7595,0.4438,-0.5481,-0.7821,-0.3265
-0.0458,0.7996,0.1171,-0.1563,-0.1912
-1.2458,0.3121,0.2326,0.8550,-0.5227
0.3617,-0.4496,1.3848,0.5577,0.9168
1.2820,0.9850,0.0603,0.7809,-0.1385
-0.1473,1.1657,0.2502,-1.0361,0.3873
1.1427,0.2730,2.0587,2.1076,-0.0920
0.6240,-1.0572,-0.0943,-0.0898,0.1463
0.5281,0.1615,1.1296,-0.1020,-0.2794
0.4254,1.4275,-2.1218,-1.0128,-0.6929
1.9439,-0.3813,0.6496,-1.8232,1.5594
